repo,bug_category,commit_hash,date,author,message,score,diff_snippet
IndrajeetPatil_ggstatsplot_bug_commits,Rendering / Conversion,6dfdf639b1,2021-05-24T20:55:58Z,Indrajeet Patil,fix JOSS compilation problems,6,"---FILE: paper/apa.csl---
@@ -1,443 +1,1916 @@
 <?xml version=""1.0"" encoding=""utf-8""?>
-<style xmlns=""http://purl.org/net/xbiblio/csl"" class=""in-text"" version=""1.0"" demote-non-dropping-particle=""never"">
+<style xmlns=""ht..."
IndrajeetPatil_ggstatsplot_bug_commits,Rendering / Conversion,f84d7284d7,2021-05-21T10:16:59Z,Indrajeet Patil,closes #597; solution for grid error in faq,6,"---FILE: docs/articles/web_only/faq_files/header-attrs-2.8.1/header-attrs.js---
@@ -0,0 +1,12 @@
+// Pandoc 2.9 adds attributes on both header and div. We remove the former (to
+// be compatible with the behavior of Pand..."
IndrajeetPatil_ggstatsplot_bug_commits,Implementation / Logic,ff5457b7e8,2024-07-26T18:58:54Z,Indrajeet Patil,"Use lintr config file also in GHA (#954)

* Use lintr config file also in GHA

* fix lints",6,"---FILE: .github/workflows/lint-changed-files.yaml---
@@ -21,15 +21,13 @@ jobs:
       - uses: r-lib/actions/setup-r-dependencies@v2
         with:
           pak-version: devel
-          upgrade: ""TRUE""
+          upgr..."
IndrajeetPatil_ggstatsplot_bug_commits,Implementation / Logic,8cd68750a1,2023-09-22T08:24:40Z,Indrajeet Patil,"Fix more lints (#884)

* Avoid unnecessary conditionals

* Update ggbarstats.R

* change linter config

* Update g...",6,"---FILE: .github/workflows/lint-changed-files.yaml---
@@ -41,6 +41,7 @@ jobs:
             commented_code_linter = NULL,
             cyclocomp_linter(25L),
             extraction_operator_linter = NULL,
+            if..."
IndrajeetPatil_ggstatsplot_bug_commits,Implementation / Logic,f37fb66476,2021-07-10T07:10:47Z,Indrajeet Patil,more about issue 625,6,"---FILE: R/ggbetweenstats.R---
@@ -239,53 +239,42 @@ ggbetweenstats <- function(data,
 
   # statistical analysis ------------------------------------------
 
-  # figure out which test to run based on the no. of levels ..."
IndrajeetPatil_ggstatsplot_bug_commits,Reproducibility / Versioning,de5dff951a,2024-07-06T16:32:50Z,Indrajeet Patil,"RC 0.12.4: Fix warnings from latest easystats (#946)

* Bump to latest easystats

* bump version",7,"---FILE: CITATION.cff---
@@ -8,7 +8,7 @@ message: 'To cite package ""ggstatsplot"" in publications use:'
 type: software
 license: GPL-3.0-only
 title: 'ggstatsplot: ''ggplot2'' Based Plots with Statistical Details'
-versi..."
IndrajeetPatil_ggstatsplot_bug_commits,Reproducibility / Versioning,88d1050555,2018-12-21T17:16:31Z,Indrajeet Patil,closes #111; sample size bug in paired version of subtitle_t_parametric fixed,7,"---FILE: DESCRIPTION---
@@ -38,7 +38,7 @@ Imports:
     cowplot (>= 0.9.3),
     crayon (>= 1.3.4),
     dplyr (>= 0.7.8),
-    effsize (>= 0.7.1),
+    effsize (>= 0.7.4),
     exact2x2 (>= 1.6.3),
     ggcorrplot (>= 0..."
IndrajeetPatil_ggstatsplot_bug_commits,Reproducibility / Versioning,82fd32f6ce,2024-05-18T09:13:28Z,Indrajeet Patil,fix tests,3,"---FILE: tests/testthat/_snaps/ggcoefstats/meta-analysis-works.svg---
@@ -21,127 +21,52 @@
 <rect x='0.00' y='0.00' width='720.00' height='576.00' style='stroke-width: 0.97; stroke: #FFFFFF; fill: #FFFFFF;' />
 </g>
 <de..."
IndrajeetPatil_ggstatsplot_bug_commits,Data / Input Handling,d55f86a7f3,2024-05-26T17:31:33Z,Indrajeet Patil,Fix test warnings workflow (#941),3,"---FILE: .github/workflows/check-test-warnings.yaml---
@@ -27,11 +27,16 @@ jobs:
           upgrade: 'TRUE'
           extra-packages: |
             local::.
-            any::devtools
           needs: check
 
       -..."
IndrajeetPatil_ggstatsplot_bug_commits,Data / Input Handling,475cbe793c,2024-01-29T21:41:37Z,dependabot[bot],"Bump styfle/cancel-workflow-action from 0.12.0 to 0.12.1 (#911)

Bumps [styfle/cancel-workflow-action](https://github.co...",3,"---FILE: .github/workflows/pre-commit.yaml---
@@ -15,7 +15,7 @@ jobs:
       )
     steps:
       - name: Cancel Previous Runs
-        uses: styfle/cancel-workflow-action@0.12.0
+        uses: styfle/cancel-workflow-act..."
IndrajeetPatil_ggstatsplot_bug_commits,Data / Input Handling,b0a9f0e680,2023-09-29T14:40:43Z,Indrajeet Patil,fix,3,"---FILE: .github/workflows/test-coverage.yaml---
@@ -26,7 +26,7 @@ jobs:
           pak-version: devel
           extra-packages: |
             any::covr
-          needs: check
+          needs: coverage
 
       - nam..."
